InstanceID,N,K,B,OptimalMakespan,LS_MaxGroupSum,LS_Time(us),LPT_MaxGroupSum,LPT_Time(us),MULTIFIT_MaxGroupSum,MULTIFIT_Time(us)
440,26,2,20,49805,54040,15,49807,19,50194,505
441,25,2,20,1592,1701,14,1592,17,1604,94
442,21,2,20,11689,12141,13,11689,14,11780,114
443,25,2,20,21008,21010,15,21008,17,21172,3246
444,20,2,20,42877,44947,36,42878,15,43211,78
445,27,2,20,15433,15639,12,15433,17,15553,97
446,27,2,20,46154,46156,13,46154,17,46514,97
447,17,2,20,9202,9436,9,9202,11,9273,66
448,26,2,20,33003,33006,12,33003,16,33260,93
449,29,2,20,30719,34117,15,30720,24,30958,127
450,23,2,20,13240,15940,12,13240,15,13343,86
451,15,3,8,25,28,12,25,12,25,73
452,6,3,8,21,29,6,21,5,21,35
453,12,3,8,22,28,9,22,10,22,59
454,10,3,8,23,27,7,24,8,23,52
455,12,3,8,24,29,9,24,10,24,60
456,10,3,8,25,30,8,25,9,25,53
457,12,3,8,27,29,9,27,10,27,59
458,11,3,8,22,26,8,22,9,23,56
459,12,3,8,30,34,9,30,10,30,59
460,14,3,8,21,23,10,21,11,21,67
461,9,3,8,23,32,7,23,8,23,78
462,14,3,8,27,33,10,27,11,27,67
463,12,3,8,20,26,9,20,10,20,62
464,15,3,8,21,22,11,21,12,21,147
465,11,3,8,24,34,8,24,9,24,57
466,10,3,8,20,20,8,20,8,20,52
467,11,3,8,22,35,8,22,9,22,55
468,15,3,8,30,31,10,30,12,30,68
469,9,3,8,20,28,7,20,8,20,48
470,12,3,8,26,31,8,26,10,26,60
471,8,3,8,22,32,7,22,7,22,44
472,5,3,8,29,30,5,29,5,29,46
473,8,3,8,21,26,7,21,7,21,45
474,7,3,8,27,33,6,27,7,27,43
475,8,3,8,23,29,6,23,7,23,45
476,9,3,8,21,22,7,21,8,21,49
477,9,3,8,24,25,7,24,7,24,50
478,7,3,8,20,28,6,20,6,20,43
479,11,3,8,25,33,9,25,9,25,58
480,10,3,8,22,23,7,22,8,22,52
481,23,3,16,537,574,14,537,19,541,115
482,38,3,16,1878,1959,23,1878,29,1892,141
483,17,3,16,2012,2118,12,2018,14,2027,92
484,18,3,16,148,181,13,148,14,149,78
485,25,3,16,1514,1781,16,1514,19,1525,103
486,23,3,16,728,771,15,728,18,733,95
487,27,3,16,1551,1655,17,1551,21,1563,110
488,30,3,16,1542,1724,19,1542,22,1554,120
489,26,3,16,831,939,16,831,20,837,107
490,18,3,16,2180,3193,12,2180,14,2197,96
491,22,3,16,212,336,15,212,17,213,94
492,21,3,16,40,41,14,40,17,40,90
493,25,3,16,521,528,16,521,19,525,105
494,24,3,16,2017,2258,16,2017,19,2032,103
495,24,3,16,1158,1766,15,1158,19,1167,97
496,27,3,16,1787,2066,17,1787,22,1800,110
497,29,3,16,467,470,17,467,22,470,130
498,31,3,16,1199,1745,20,1199,23,1208,118
499,26,3,16,2020,2059,16,2020,20,2035,154
500,23,3,16,1058,1113,15,1058,18,1066,98
501,26,3,16,1492,1581,16,1492,20,1503,104
502,28,3,16,1795,1950,17,1795,20,1809,111
503,15,3,16,237,289,11,237,12,238,70
504,20,3,16,655,769,13,656,15,660,115
505,21,3,16,1257,1260,14,1257,17,1266,90
506,23,3,16,1559,2059,15,1560,18,1571,100
507,23,3,16,1013,1274,14,1013,17,1020,99
508,15,3,16,458,519,12,458,12,461,72
509,19,3,16,237,346,13,238,15,238,83
510,13,3,16,20,24,9,20,11,20,61
511,21,3,20,8003,8475,14,8185,17,8063,90
512,30,3,20,13150,13409,18,13151,23,13252,142
513,31,3,20,29149,29259,19,29149,24,29376,118
514,26,3,20,30936,43515,17,30944,21,31177,108
515,38,3,20,21231,22339,22,21231,28,21396,141
516,23,3,20,34657,53716,15,34657,18,34860,96
517,29,3,20,13617,17669,18,13617,22,13723,113
518,41,3,20,16494,18565,24,16494,30,16622,186
519,31,3,20,8504,11683,19,8504,22,8570,119
520,28,3,20,28721,29481,17,28721,21,28945,112
521,27,3,20,3747,5136,16,3747,22,3776,109
522,33,3,20,23413,24544,21,23563,24,23595,130
523,39,3,20,15427,17052,23,15428,28,15547,157
524,16,3,20,14211,20157,11,14223,12,14322,91
525,33,3,20,27796,32152,19,27867,24,28013,122
526,39,3,20,29105,36141,63,29105,27,29332,141
527,37,3,20,20816,22116,21,20816,48,20978,270
528,35,3,20,30866,32390,22,30866,140,31107,268
529,27,3,20,34390,46102,17,34443,127,34650,214
530,36,3,20,31749,42268,24,31749,68,31997,2068
531,30,3,20,6638,8396,22,6638,125,6689,416
532,30,3,20,26816,29351,56,26831,23,27025,174
533,37,3,20,18714,29542,23,18714,50,18860,250
534,29,3,20,2624,2726,24,2624,25,2644,190
535,24,3,20,14597,17555,2003,14603,2650,14711,122
536,18,3,20,542,850,13,542,15,546,81
537,29,3,20,33856,50513,18,33856,22,34120,119
538,32,3,20,19380,24170,19,19380,23,19531,124
539,27,3,20,4004,4387,17,4219,21,4035,111
540,25,3,20,7249,7912,16,7250,18,7305,103
541,20,4,8,28,35,15,28,37,28,94
542,22,4,8,22,35,16,22,17,22,101
543,10,4,8,29,35,9,29,10,29,59
544,15,4,8,20,22,12,20,13,20,78
545,13,4,8,27,36,10,27,10,27,70
546,13,4,8,20,27,10,20,11,20,70
547,14,4,8,28,31,11,28,12,28,73
548,15,4,8,20,26,12,20,12,20,74
549,15,4,8,28,31,12,29,13,28,78
550,14,4,8,22,30,11,23,12,22,86
551,10,4,8,22,35,9,22,10,22,58
552,13,4,8,24,30,10,25,12,24,70
553,20,4,8,27,42,14,27,17,27,150
554,19,4,8,28,38,14,28,16,28,90
555,17,4,8,26,30,13,26,15,26,85
556,9,4,8,22,33,8,22,9,22,54
557,20,4,8,23,29,14,23,17,23,96
558,15,4,8,24,33,12,24,13,24,76
559,13,4,8,23,29,27,23,12,23,71
560,18,4,8,22,23,13,22,16,22,87
561,19,4,8,25,37,14,25,16,25,87
562,11,4,8,27,40,9,27,10,27,61
563,20,4,8,25,39,14,25,17,25,95
564,10,4,8,22,26,8,22,9,22,59
565,16,4,8,23,27,11,23,14,23,82
566,19,4,8,25,37,14,25,16,25,91
567,18,4,8,30,31,13,30,16,30,104
568,16,4,8,26,40,12,26,13,26,79
569,20,4,8,30,39,14,30,18,30,96
570,14,4,8,24,39,11,24,12,24,77
571,31,4,16,1456,1671,22,1456,26,1467,137
572,40,4,16,1409,1737,26,1409,31,1420,167
573,25,4,16,398,485,18,398,21,401,112
574,34,4,16,1582,2013,23,1582,63,1594,144
575,28,4,16,404,445,19,404,22,407,120
576,30,4,16,1425,1993,20,1425,25,1436,130
577,29,4,16,1115,1432,19,1115,24,1123,125
578,32,4,16,1247,1747,22,1248,26,1256,137
579,32,4,16,902,1365,21,902,27,909,168
580,17,4,16,640,844,13,641,14,645,84
581,29,4,16,1258,1503,20,1259,23,1267,182
582,23,4,16,1224,1398,18,1224,19,1233,109
583,27,4,16,543,677,18,544,21,547,118
584,33,4,16,1558,1881,21,1602,26,1570,142
585,31,4,16,1048,1343,46,1048,25,1056,134
586,20,4,16,66,75,15,66,16,66,95
587,27,4,16,680,724,19,685,22,685,120
588,15,4,16,1084,1509,12,1084,14,1092,77
589,26,4,16,142,177,18,142,20,143,112
590,29,4,16,958,1047,18,958,22,965,120
591,32,4,16,1480,1963,19,1482,24,1491,2013
592,32,4,16,794,1048,62,794,63,800,313
593,28,4,16,694,874,20,695,87,699,319
594,34,4,16,1521,2265,61,1525,55,1532,278
595,25,4,16,900,1004,18,900,47,907,318
596,28,4,16,1109,1588,18,1109,21,1117,5345
597,26,4,16,456,562,38,456,22,459,203
598,31,4,16,1635,1857,23,1635,26,1647,277
599,18,4,16,59,72,31,59,16,59,200
600,24,4,16,581,737,21,584,58,585,312
601,40,4,20,9333,10477,28,9334,71,9405,344
